Código,Nome do Exercício,grupo_muscular,musculo_foco,url
575,Elevação Quadril Unilateral com Faixa Elástica,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/575
576,Flexão do Quadril Unilateral com Faixa Elástica,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/576
577,Extensão do Quadril Unilateral com Faixa Elástica,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/577
578,Abdutor Unilateral com Faixa Elástica,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/578
579,Adutor Unilateral com Faixa Elástica,Perna,Adutores,https://rcstorestaff.com.br/exercicios_html/579
580,Flexão Plantar Unilateral com Faixa Elástica,Perna,Panturrilha,https://rcstorestaff.com.br/exercicios_html/580
581,Supino Reto em Pé com Faixa Elástica,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/581
582,Remada Fechada com Faixa Elástica,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/582
583,Elevação Lateral com Faixa Elástica,Ombro,Deltoide Lateral,https://rcstorestaff.com.br/exercicios_html/583
584,Crucifixo Inverso com Faixa Elástica,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/584
585,Rosca Direta com Faixa Elástica,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/585
586,Tríceps Extensão com Faixa Elástica,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/586
587,Flexão com Faixa Elástica,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/587
588,Pallof Press com Faixa Elástica,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/588
589,Agachamento Resistência com Faixa Elástica,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/589
590,Face Pull com Faixa Elástica,Ombro,Deltoide Posterior,https://rcstorestaff.com.br/exercicios_html/590
591,Good Morning com Faixa Elástica,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/591
592,Pull-Through com Faixa Elástica,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/592
593,Afundo com Faixa Elástica,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/593
594,Abdução de Perna com Faixa Elástica,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/594
595,Ondulação Vertical Simultânea da Corda Naval,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/595
596,Polichinelo com Corda Naval,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/596
597,Manguito com Corda Naval,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/597
598,Giro Russo com Corda Naval,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/598
599,Rotação dos Ombros com Corda Naval,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/599
600,Crucifixo no Voador Alternado,Peito,Peitoral (Abertura),https://rcstorestaff.com.br/exercicios_html/600
601,Crucifixo no Voador Unilateral,Peito,Peitoral (Abertura),https://rcstorestaff.com.br/exercicios_html/601
602,Tríceps Testa na Polia Baixa,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/602
603,Cross Over Polia Baixa,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/603
604,Cross Over Unilateral Polia Baixa,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/604
605,Crucifixo Inverso no Cross Over Polia Alta,Ombro,Deltoide Posterior,https://rcstorestaff.com.br/exercicios_html/605
606,Rosca 21 com Halteres,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/606
607,Rosca 21 com Barra,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/607
608,Rosca 21 no Cross Over,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/608
609,Afundo no Hack,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/609
610,Lombar na Mesa Flexora,Costas,Lombar,https://rcstorestaff.com.br/exercicios_html/610
611,Rosca Direta com Barra Reta no Cross Over,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/611
612,Alongamento em Pé da Panturrilha,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/612
613,Alongamento Sentado da Posterior de Coxa,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/613
614,Alongamento de Adutores da Coxa,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/614
615,Alongamento Borboleta,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/615
616,Alongamento Deitado de Glúteo,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/616
617,Alongamento Sentado de Glúteo,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/617
618,Alongamento em Pé da Lombar,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/618
619,Alongamento de Abdômen,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/619
620,Torção Deitada,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/620
621,Postura do Gato,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/621
622,Alongamento Deitado de Dorsal,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/622
623,Alongamento de Bíceps,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/623
624,Alongamento dos Extensores do Punho,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/624
625,Alongamento Sentado de Dorsal,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/625
626,Alongamento Deitado da Lombar,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/626
627,Abdominal com Flexão de Quadril no Jump,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/627
628,Abdominal Tesoura Aberta no Jump,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/628
629,Abdominal Tesoura no Jump,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/629
630,Abdominal Supra Curto no Jump,Abdome,Reto Abdominal (parte superior),https://rcstorestaff.com.br/exercicios_html/630
631,Abdominal no Jump,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/631
632,Abdominal Prancha no Jump,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/632
633,Prancha com Flexão de Joelho no Jump,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/633
634,Prancha com Flexão Interna de Joelho no Jump,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/634
635,Prancha com Flexão Externa de Joelho no Jump,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/635
636,Abdominal em Pé,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/636
637,Extensão de Joelho Deitado,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/637
638,Flexão Lateral de Tronco em Pé,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/638
639,Prancha com Flexão Plantar,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/639
640,Abdominal Supra com Pernas 90º,Abdome,Reto Abdominal (parte superior),https://rcstorestaff.com.br/exercicios_html/640
641,Adução de Quadril em Decúbito Ventral,Perna,Adutores,https://rcstorestaff.com.br/exercicios_html/641
642,Flexão Alternada de Quadril e Joelhos em Pé,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/642
643,Flexão Alternada de Quadril nas Paralelas,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/643
644,Abdução de Quadril com Joelhos Flexionados,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/644
645,Agachamento com Passada Lateral em Isometria,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/645
646,Adução de Quadril com Joelhos Flexionados,Perna,Adutores,https://rcstorestaff.com.br/exercicios_html/646
647,Adutor com Arco,Perna,Adutores,https://rcstorestaff.com.br/exercicios_html/647
648,Agachamento em Isometria com Rotação de Tornozelo,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/648
649,Agachamento com Chute Frontal Unilateral,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/649
650,Apoio com Superman,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/650
651,Prancha com Chute Lateral,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/651
652,Ajoelhar com Agachamento,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/652
653,Polichinelo com Agachamento,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/653
654,Polichinelo com Halteres,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/654
655,Sprawl Step,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/655
656,Tocar os Pés Sentado,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/656
657,Afundo no Sissy com Halteres,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/657
658,Agachamento e Desenvolvimento com Anilha,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/658
659,Agachamento com Elevação Frontal,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/659
660,Agachamento Isométrico,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/660
661,Avanço Alternado,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/661
662,Levantar do Step com Avanço Unilateral,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/662
663,Rosca Bíceps com Desenvolvimento,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/663
664,Rosca Bíceps com Rotação,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/664
665,Rosca Direta com Tríceps Francês,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/665
666,Rosca Martelo com Anilha,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/666
667,Hiperextensão de Ombro Inclinado,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/667
668,Remada Curvada Supinada com Halter,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/668
669,Arremesso de Bola ao Chão,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/669
670,Hang Snatch,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/670
671,Minhoca,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/671
672,Minhoca com Flexão de Braços,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/672
673,Agachamento com Apoio,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/673
674,Hang Power Snatch,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/674
675,Snatch,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/675
676,Rotação de Ombros Inclinado com Halter,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/676
677,Rotação de Ombros Frente/Atrás com Halter,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/677
678,Flexão e Perna Elevada com Tração Elástica,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/678
679,Flexão Explosiva com Tração Elástica,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/679
680,Rastejar com Tração Elástica,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/680
681,Prancha Suspensa com Tração Elástica,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/681
682,V-Sit com Tração Elástica,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/682
683,Agachamento e Salto com Tração Elástica,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/683
684,Avião com Tração Elástica,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/684
685,Postura Mesa com Tração Elástica,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/685
686,Corrida Estacionária com Tração Elástica,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/686
687,Agachamento com Tração Elástica,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/687
688,Afundo com Tração Elástica,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/688
689,Abdominal Rolinho com Tração Elástica,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/689
690,Flexão de Braços com Tração Elástica,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/690
691,Burpee com Tração Elástica,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/691
692,Sit Up com Tração Elástica,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/692
693,Elevação Pélvica no Aparelho,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/693
694,Puxada Alta Bi-Articulada,Costas,Latíssimo do Dorso,https://rcstorestaff.com.br/exercicios_html/694
695,Hundred,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/695
696,Roll Up,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/696
697,Roll Over,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/697
698,One Leg Circle,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/698
699,One Leg Stretch,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/699
700,Double Leg Stretch,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/700
701,Spine Stretch,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/701
702,Saw,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/702
703,Double Kick,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/703
704,Neck Pull,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/704
705,Polichinelo com Salto no Step,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/705
706,Torção de Tronco,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/706
707,Avanço com Apoio e Anteriorização do Quadril,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/707
708,Avanço com Anteriorização do Quadril,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/708
709,Agachamento com Elevação do Calcanhar,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/709
710,Elevação Pélvica na Bola Suíça,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/710
711,Agachamento com Kettlebell,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/711
712,Afundo Alternado com Salto,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/712
713,Supino Vertical Articulado Alternado Pegada Pronada,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/713
714,Mobilidade Torácica e Ombro,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/714
715,Rotação de Tronco Deitado de Lado,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/715
716,Remada Paralela com Faixa Elástico,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/716
717,Frog Bridge,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/717
718,Superman Alternado,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/718
719,Perdigueiro Estático,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/719
720,Rotação de Tronco com 3 Apoios,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/720
721,Elevação Pélvica com Barra,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/721
722,Glúteo em Pé no Aparelho,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/722
723,Glúteo no Cross Over com Banco,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/723
724,Abdução de Ombro com Faixa Elástica,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/724
725,Encolhimento com Faixa Elástica,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/725
726,Mobilidade de Ombro,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/726
727,Ativação de Serrátil Anterior,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/727
728,Glúteo Cruzado no Cross Over,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/728
729,Pull Down com Corda,Costas,Latíssimo do Dorso,https://rcstorestaff.com.br/exercicios_html/729
730,Puxada Alta Articulada,Costas,Latíssimo do Dorso,https://rcstorestaff.com.br/exercicios_html/730
731,Rosca Unilateral na Polia Alta,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/731
732,Agachamento Sumô com Barra Livre,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/732
733,Prancha Alta com Toque nos Ombros,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/733
734,Devil Press,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/734
735,Agachamento 21,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/735
736,Tríceps Testa Unilateral com Halter,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/736
737,Afundo com Desenvolvimento Unilateral,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/737
738,Rosca Alternado e Direto,Bíceps,Bíceps,https://rcstorestaff.com.br/exercicios_html/738
739,Peck Deck e Desenvolvimento com Halter,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/739
740,Crucifixo e Pull Over,Peito,Peitoral (Abertura),https://rcstorestaff.com.br/exercicios_html/740
741,Elevação Pélvica com Pull Over,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/741
742,Elevação Lateral e Frontal Conjugada,Ombro,Deltoide Lateral,https://rcstorestaff.com.br/exercicios_html/742
743,Agachamento Sissy Livre,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/743
744,Panturrilha no Leg Press 180°,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/744
745,Abdominal Oblíquo no Cross Over com Polia Alta,Abdome,Oblíquos,https://rcstorestaff.com.br/exercicios_html/745
746,Desenvolvimento Sentado com Barra,Ombro,Deltoide (Anterior e Lateral),https://rcstorestaff.com.br/exercicios_html/746
747,Flexão Unilateral de Tronco em Pé,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/747
748,Puxada Alta Articulada Alternada,Costas,Latíssimo do Dorso,https://rcstorestaff.com.br/exercicios_html/748
749,Supino Vertical Articulado Pegada Pronada,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/749
750,Supino Vertical Articulado Pegada Neutra,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/750
751,Supino Vertical Articulado Alternado Pegada Neutra,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/751
752,Bicicleta Ergométrica Horizontal,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/752
753,Leg Press Articulado,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/753
754,Remada Hammer,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/754
755,Remada Alta Hammer,Costas,Dorsais e Trapézio,https://rcstorestaff.com.br/exercicios_html/755
756,Supino Reto Alternado com Halter,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/756
757,Supino Reto com Halter Pegada Neutra,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/757
760,Abdominal com Foam Roller,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/760
761,Agachamento e Passada Lateral com Faixa Elástica,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/761
762,Flexão de Quadril com Caneleira,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/762
763,Elevação Pélvica Unilateral,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/763
764,Abdução Total de Ombros,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/764
765,Peck Deck com Halteres,Peito,Peitoral Médio,https://rcstorestaff.com.br/exercicios_html/765
766,Leg Press Vertical no Smith,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/766
767,Flexão Total de Quadril com Caneleira,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/767
768,Tríceps Testa com um Halter,Tríceps,Tríceps,https://rcstorestaff.com.br/exercicios_html/768
769,Tibial Unilateral no Leg Press,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/769
770,Tibial no Leg Press,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/770
771,Tibial no Leg Press Inclinado,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/771
772,Tibial Unilateral no Leg Press Inclinado,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/772
773,Avanço com Halter,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/773
774,Prancha com Flexão de Joelho na Bola Suíça,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/774
775,Flexão Lateral de Quadril na Bola Suíça,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/775
776,Flexão Alternada de Ombro e Cotovelo com Bola Suíça,Ombro,Deltoide,https://rcstorestaff.com.br/exercicios_html/776
777,Sentar e Deitar na Bola Suíça com Elevação Pélvica,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/777
778,Extensão e Flexão do Tronco na Bola Suíça,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/778
779,Flexão Lateral de Tronco na Bola Suíça,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/779
780,Flexão de Quadril com Bola Suíça,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/780
781,Flexão de Quadril e Joelho com Bola Suíça,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/781
782,Stiff com Kettlebell,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/782
783,Banco Isométrico com Faixa Elástica,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/783
784,Stiff Unilateral com Kettlebell,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/784
785,Agachamento Curto Unilateral Isométrico,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/785
786,Ondulação de Corda Naval com Afundo Alternado,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/786
787,Corda Naval Serpente,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/787
788,Agachamento e Salto com Corda Naval,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/788
789,Afundo e Rotação de Tronco com Faixa Elástico,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/789
790,Extensão de Quadril Alternada/Duas Pernas na Caixa,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/790
791,Liberação Miofascial do Piriforme com Foam Roller,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/791
792,Flexão de Joelho com Alongamento de Lombar,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/792
793,Flexão de Pernas,Costas,Dorsais,https://rcstorestaff.com.br/exercicios_html/793
794,Alongamento Deitado do Glúteo com Torção,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/794
795,Alongamento da Perna Sentado,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/795
796,Mobilidade Torácica no Medicine Ball,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/796
797,Abdominal com Wall Ball,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/797
798,Abdominal Curto no Medicine Ball,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/798
799,Air Ball,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/799
800,Agachamento no Hack Invertido,Glúteo,Glúteo Máximo,https://rcstorestaff.com.br/exercicios_html/800
801,Agachamento Unilateral no Hack Invertido,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/801
802,Crucifixo Articulado Reto,Peito,Peitoral (Abertura),https://rcstorestaff.com.br/exercicios_html/802
803,Crucifixo Articulado Inclinado,Peito,Peitoral Superior,https://rcstorestaff.com.br/exercicios_html/803
804,Mobilidade de Tornozelo,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/804
805,Flexão de Tornozelo,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/805
806,Rotação de Tornozelo,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/806
807,Flexão de Quadril Deitado,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/807
808,Alongamento de Cadeia Posterior em Afundo,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/808
809,Alongamento Cadeia Posterior e Quadríceps,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/809
810,Alongamento de Cadeia Posterior em 4 Apoios,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/810
811,Alongamento Z,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/811
812,Alongamento Z com Extensão de Quadril,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/812
813,Alongamento Z com Rotação da Perna,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/813
814,Alongamento Borboleta com Rotação de Tronco,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/814
815,Alongamento Frog,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/815
816,Alongamento Spider-Man,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/816
817,Mobilidade Torácica com Torção,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/817
818,Alongamento Dinâmico Invertido do Punho,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/818
819,Alongamento Dinâmico Rotação do Punho,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/819
820,Estabilidade de Arco Plantar com Agachamento,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/820
821,Estabilidade de Arco Plantar com Agachamento Unilateral,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/821
822,Pallof Press com uma Perna,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/822
823,Mobilidade de Tornozelo com Barra,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/823
824,Dorsiflexão com Halter,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/824
825,Passada Lateral com Faixa Elástica no Tornozelo,Perna,Membros Inferiores,https://rcstorestaff.com.br/exercicios_html/825
826,Agachamento Unilateral com Equilíbrio Posterior,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/826
827,Agachamento Unilateral com Equilíbrio Anterior,Perna,Quadríceps,https://rcstorestaff.com.br/exercicios_html/827
828,Prancha com Apoio do Joelho,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/828
829,Prancha no Banco,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/829
830,Prancha Lateral no Banco,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/830
831,Prancha Lateral com Apoio do Joelho,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/831
